exercise_id,old_rule_match,new_rule_id,missing_rule,new_rule_created,review_required,comment
NEX-000126,LEGACY-RULE-0004|LEGACY-RULE-0006|LEGACY-RULE-0029|LEGACY-RULE-0069|LEGACY-RULE-0070|LEGACY-RULE-0075|LEGACY-RULE-0094|LEGACY-RULE-0095|LEGACY-RULE-0108|LEGACY-RULE-0116|LEGACY-RULE-0117|LEGACY-RULE-0134|LEGACY-RULE-0135|LEGACY-RULE-0144|LEGACY-RULE-0150|LEGACY-RULE-0151|LEGACY-RULE-0170|LEGACY-RULE-0171|LEGACY-RULE-0177|LEGACY-RULE-0178|LEGACY-RULE-0198|LEGACY-RULE-0199|LEGACY-RULE-0216|LEGACY-RULE-0217|LEGACY-RULE-0230|LEGACY-RULE-0231|LEGACY-RULE-0252|LEGACY-RULE-0253|LEGACY-RULE-0261|LEGACY-RULE-0266|LEGACY-RULE-0267|LEGACY-RULE-0275|LEGACY-RULE-0276,SRV2-NEW-0049|SRV2-NEW-0051|SRV2-NEW-0053,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000127,LEGACY-RULE-0009|LEGACY-RULE-0010|LEGACY-RULE-0013|LEGACY-RULE-0014|LEGACY-RULE-0018|LEGACY-RULE-0019|LEGACY-RULE-0021|LEGACY-RULE-0022|LEGACY-RULE-0053|LEGACY-RULE-0054|LEGACY-RULE-0058|LEGACY-RULE-0059|LEGACY-RULE-0159,SRV2-NEW-0045|SRV2-NEW-0047|SRV2-NEW-0065,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000128,LEGACY-RULE-0004|LEGACY-RULE-0005|LEGACY-RULE-0006|LEGACY-RULE-0015|LEGACY-RULE-0016|LEGACY-RULE-0025|LEGACY-RULE-0026|LEGACY-RULE-0029|LEGACY-RULE-0031|LEGACY-RULE-0032|LEGACY-RULE-0075|LEGACY-RULE-0078|LEGACY-RULE-0079|LEGACY-RULE-0108|LEGACY-RULE-0109|LEGACY-RULE-0110|LEGACY-RULE-0144|LEGACY-RULE-0147|LEGACY-RULE-0148|LEGACY-RULE-0189|LEGACY-RULE-0190|LEGACY-RULE-0261|LEGACY-RULE-0262|LEGACY-RULE-0263|LEGACY-RULE-0268|LEGACY-RULE-0269|LEGACY-RULE-0281|LEGACY-RULE-0282,SRV2-NEW-0033|SRV2-NEW-0034|SRV2-NEW-0035|SRV2-NEW-0036,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000129,LEGACY-RULE-0004|LEGACY-RULE-0006|LEGACY-RULE-0029|LEGACY-RULE-0069|LEGACY-RULE-0070|LEGACY-RULE-0075|LEGACY-RULE-0094|LEGACY-RULE-0095|LEGACY-RULE-0108|LEGACY-RULE-0116|LEGACY-RULE-0117|LEGACY-RULE-0134|LEGACY-RULE-0135|LEGACY-RULE-0144|LEGACY-RULE-0150|LEGACY-RULE-0151|LEGACY-RULE-0170|LEGACY-RULE-0171|LEGACY-RULE-0177|LEGACY-RULE-0178|LEGACY-RULE-0198|LEGACY-RULE-0199|LEGACY-RULE-0216|LEGACY-RULE-0217|LEGACY-RULE-0230|LEGACY-RULE-0231|LEGACY-RULE-0252|LEGACY-RULE-0253|LEGACY-RULE-0261|LEGACY-RULE-0266|LEGACY-RULE-0267|LEGACY-RULE-0275|LEGACY-RULE-0276,SRV2-NEW-0049|SRV2-NEW-0051|SRV2-NEW-0053,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000130,LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016|LEGACY-RULE-0027|LEGACY-RULE-0028|LEGACY-RULE-0055|LEGACY-RULE-0056|LEGACY-RULE-0140|LEGACY-RULE-0141|LEGACY-RULE-0187|LEGACY-RULE-0188|LEGACY-RULE-0195|LEGACY-RULE-0196|LEGACY-RULE-0204|LEGACY-RULE-0205|LEGACY-RULE-0227|LEGACY-RULE-0228|LEGACY-RULE-0236|LEGACY-RULE-0237|LEGACY-RULE-0240|LEGACY-RULE-0241|LEGACY-RULE-0254|LEGACY-RULE-0255,SRV2-NEW-0048|SRV2-NEW-0050|SRV2-NEW-0052,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000131,LEGACY-RULE-0004|LEGACY-RULE-0005|LEGACY-RULE-0006|LEGACY-RULE-0015|LEGACY-RULE-0016|LEGACY-RULE-0025|LEGACY-RULE-0026|LEGACY-RULE-0029|LEGACY-RULE-0031|LEGACY-RULE-0032|LEGACY-RULE-0075|LEGACY-RULE-0078|LEGACY-RULE-0079|LEGACY-RULE-0108|LEGACY-RULE-0109|LEGACY-RULE-0110|LEGACY-RULE-0144|LEGACY-RULE-0147|LEGACY-RULE-0148|LEGACY-RULE-0189|LEGACY-RULE-0190|LEGACY-RULE-0261|LEGACY-RULE-0262|LEGACY-RULE-0263|LEGACY-RULE-0268|LEGACY-RULE-0269|LEGACY-RULE-0281|LEGACY-RULE-0282,SRV2-NEW-0039|SRV2-NEW-0041|SRV2-NEW-0049|SRV2-NEW-0052,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000132,LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016|LEGACY-RULE-0027|LEGACY-RULE-0028|LEGACY-RULE-0055|LEGACY-RULE-0056|LEGACY-RULE-0140|LEGACY-RULE-0141|LEGACY-RULE-0187|LEGACY-RULE-0188|LEGACY-RULE-0195|LEGACY-RULE-0196|LEGACY-RULE-0204|LEGACY-RULE-0205|LEGACY-RULE-0227|LEGACY-RULE-0228|LEGACY-RULE-0236|LEGACY-RULE-0237|LEGACY-RULE-0240|LEGACY-RULE-0241|LEGACY-RULE-0254|LEGACY-RULE-0255,SRV2-NEW-0048|SRV2-NEW-0050|SRV2-NEW-0052,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000133,LEGACY-RULE-0004|LEGACY-RULE-0006|LEGACY-RULE-0029|LEGACY-RULE-0037|LEGACY-RULE-0038|LEGACY-RULE-0044|LEGACY-RULE-0045|LEGACY-RULE-0066|LEGACY-RULE-0067|LEGACY-RULE-0075|LEGACY-RULE-0076|LEGACY-RULE-0077|LEGACY-RULE-0091|LEGACY-RULE-0092|LEGACY-RULE-0108|LEGACY-RULE-0111|LEGACY-RULE-0112|LEGACY-RULE-0142|LEGACY-RULE-0143|LEGACY-RULE-0144|LEGACY-RULE-0145|LEGACY-RULE-0146|LEGACY-RULE-0155|LEGACY-RULE-0156|LEGACY-RULE-0157|LEGACY-RULE-0158|LEGACY-RULE-0160|LEGACY-RULE-0161|LEGACY-RULE-0164|LEGACY-RULE-0165|LEGACY-RULE-0185|LEGACY-RULE-0186|LEGACY-RULE-0250|LEGACY-RULE-0251|LEGACY-RULE-0261|LEGACY-RULE-0264|LEGACY-RULE-0265|LEGACY-RULE-0270|LEGACY-RULE-0271|LEGACY-RULE-0272|LEGACY-RULE-0273,SRV2-NEW-0049|SRV2-NEW-0054|SRV2-NEW-0056,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000134,LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016|LEGACY-RULE-0027|LEGACY-RULE-0028|LEGACY-RULE-0055|LEGACY-RULE-0056|LEGACY-RULE-0140|LEGACY-RULE-0141|LEGACY-RULE-0187|LEGACY-RULE-0188|LEGACY-RULE-0195|LEGACY-RULE-0196|LEGACY-RULE-0204|LEGACY-RULE-0205|LEGACY-RULE-0227|LEGACY-RULE-0228|LEGACY-RULE-0236|LEGACY-RULE-0237|LEGACY-RULE-0240|LEGACY-RULE-0241|LEGACY-RULE-0254|LEGACY-RULE-0255,SRV2-NEW-0048|SRV2-NEW-0050|SRV2-NEW-0052,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000135,LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016|LEGACY-RULE-0027|LEGACY-RULE-0028|LEGACY-RULE-0055|LEGACY-RULE-0056|LEGACY-RULE-0140|LEGACY-RULE-0141|LEGACY-RULE-0187|LEGACY-RULE-0188|LEGACY-RULE-0195|LEGACY-RULE-0196|LEGACY-RULE-0204|LEGACY-RULE-0205|LEGACY-RULE-0227|LEGACY-RULE-0228|LEGACY-RULE-0236|LEGACY-RULE-0237|LEGACY-RULE-0240|LEGACY-RULE-0241|LEGACY-RULE-0254|LEGACY-RULE-0255,SRV2-NEW-0048|SRV2-NEW-0050|SRV2-NEW-0052,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000136,LEGACY-RULE-0003|LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016|LEGACY-RULE-0027|LEGACY-RULE-0028|LEGACY-RULE-0055|LEGACY-RULE-0056|LEGACY-RULE-0140|LEGACY-RULE-0141|LEGACY-RULE-0149|LEGACY-RULE-0187|LEGACY-RULE-0188|LEGACY-RULE-0195|LEGACY-RULE-0196|LEGACY-RULE-0204|LEGACY-RULE-0205|LEGACY-RULE-0215|LEGACY-RULE-0227|LEGACY-RULE-0228|LEGACY-RULE-0236|LEGACY-RULE-0237|LEGACY-RULE-0240|LEGACY-RULE-0241|LEGACY-RULE-0254|LEGACY-RULE-0255,SRV2-NEW-0040|SRV2-NEW-0048|SRV2-NEW-0050|SRV2-NEW-0052,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000137,LEGACY-RULE-0004|LEGACY-RULE-0005|LEGACY-RULE-0006|LEGACY-RULE-0015|LEGACY-RULE-0016|LEGACY-RULE-0029|LEGACY-RULE-0075|LEGACY-RULE-0108|LEGACY-RULE-0144|LEGACY-RULE-0261,SRV2-NEW-0049|SRV2-NEW-0052,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000138,LEGACY-RULE-0003|LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016|LEGACY-RULE-0027|LEGACY-RULE-0028|LEGACY-RULE-0055|LEGACY-RULE-0056|LEGACY-RULE-0140|LEGACY-RULE-0141|LEGACY-RULE-0149|LEGACY-RULE-0187|LEGACY-RULE-0188|LEGACY-RULE-0195|LEGACY-RULE-0196|LEGACY-RULE-0204|LEGACY-RULE-0205|LEGACY-RULE-0215|LEGACY-RULE-0227|LEGACY-RULE-0228|LEGACY-RULE-0236|LEGACY-RULE-0237|LEGACY-RULE-0240|LEGACY-RULE-0241|LEGACY-RULE-0254|LEGACY-RULE-0255,SRV2-NEW-0040|SRV2-NEW-0048|SRV2-NEW-0050|SRV2-NEW-0052,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000139,LEGACY-RULE-0004|LEGACY-RULE-0005|LEGACY-RULE-0006|LEGACY-RULE-0015|LEGACY-RULE-0016|LEGACY-RULE-0025|LEGACY-RULE-0026|LEGACY-RULE-0029|LEGACY-RULE-0031|LEGACY-RULE-0032|LEGACY-RULE-0075|LEGACY-RULE-0078|LEGACY-RULE-0079|LEGACY-RULE-0108|LEGACY-RULE-0109|LEGACY-RULE-0110|LEGACY-RULE-0144|LEGACY-RULE-0147|LEGACY-RULE-0148|LEGACY-RULE-0189|LEGACY-RULE-0190|LEGACY-RULE-0261|LEGACY-RULE-0262|LEGACY-RULE-0263|LEGACY-RULE-0268|LEGACY-RULE-0269|LEGACY-RULE-0281|LEGACY-RULE-0282,SRV2-NEW-0039|SRV2-NEW-0041|SRV2-NEW-0049|SRV2-NEW-0052,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000140,LEGACY-RULE-0035|LEGACY-RULE-0036|LEGACY-RULE-0039|LEGACY-RULE-0042|LEGACY-RULE-0043|LEGACY-RULE-0046|LEGACY-RULE-0047|LEGACY-RULE-0048|LEGACY-RULE-0060|LEGACY-RULE-0061|LEGACY-RULE-0064|LEGACY-RULE-0065|LEGACY-RULE-0073|LEGACY-RULE-0074|LEGACY-RULE-0082|LEGACY-RULE-0085|LEGACY-RULE-0086|LEGACY-RULE-0089|LEGACY-RULE-0090|LEGACY-RULE-0098|LEGACY-RULE-0099|LEGACY-RULE-0100|LEGACY-RULE-0101|LEGACY-RULE-0104|LEGACY-RULE-0105|LEGACY-RULE-0113|LEGACY-RULE-0114|LEGACY-RULE-0120|LEGACY-RULE-0121|LEGACY-RULE-0122|LEGACY-RULE-0127|LEGACY-RULE-0128|LEGACY-RULE-0129|LEGACY-RULE-0130|LEGACY-RULE-0138|LEGACY-RULE-0139|LEGACY-RULE-0168|LEGACY-RULE-0169|LEGACY-RULE-0172|LEGACY-RULE-0173|LEGACY-RULE-0181|LEGACY-RULE-0182|LEGACY-RULE-0183|LEGACY-RULE-0184|LEGACY-RULE-0202|LEGACY-RULE-0203|LEGACY-RULE-0209|LEGACY-RULE-0210|LEGACY-RULE-0211|LEGACY-RULE-0212|LEGACY-RULE-0234|LEGACY-RULE-0235|LEGACY-RULE-0256|LEGACY-RULE-0257|LEGACY-RULE-0258|LEGACY-RULE-0279|LEGACY-RULE-0280,SRV2-NEW-0072|SRV2-NEW-0080|SRV2-NEW-0082,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000141,LEGACY-RULE-0035|LEGACY-RULE-0036|LEGACY-RULE-0039|LEGACY-RULE-0042|LEGACY-RULE-0043|LEGACY-RULE-0046|LEGACY-RULE-0047|LEGACY-RULE-0048|LEGACY-RULE-0060|LEGACY-RULE-0061|LEGACY-RULE-0064|LEGACY-RULE-0065|LEGACY-RULE-0073|LEGACY-RULE-0074|LEGACY-RULE-0082|LEGACY-RULE-0085|LEGACY-RULE-0086|LEGACY-RULE-0089|LEGACY-RULE-0090|LEGACY-RULE-0098|LEGACY-RULE-0099|LEGACY-RULE-0100|LEGACY-RULE-0101|LEGACY-RULE-0104|LEGACY-RULE-0105|LEGACY-RULE-0113|LEGACY-RULE-0114|LEGACY-RULE-0120|LEGACY-RULE-0121|LEGACY-RULE-0122|LEGACY-RULE-0127|LEGACY-RULE-0128|LEGACY-RULE-0129|LEGACY-RULE-0130|LEGACY-RULE-0138|LEGACY-RULE-0139|LEGACY-RULE-0168|LEGACY-RULE-0169|LEGACY-RULE-0172|LEGACY-RULE-0173|LEGACY-RULE-0181|LEGACY-RULE-0182|LEGACY-RULE-0183|LEGACY-RULE-0184|LEGACY-RULE-0202|LEGACY-RULE-0203|LEGACY-RULE-0209|LEGACY-RULE-0210|LEGACY-RULE-0211|LEGACY-RULE-0212|LEGACY-RULE-0234|LEGACY-RULE-0235|LEGACY-RULE-0256|LEGACY-RULE-0257|LEGACY-RULE-0258|LEGACY-RULE-0279|LEGACY-RULE-0280,SRV2-NEW-0072|SRV2-NEW-0080|SRV2-NEW-0082,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000142,LEGACY-RULE-0004|LEGACY-RULE-0005|LEGACY-RULE-0006|LEGACY-RULE-0015|LEGACY-RULE-0016|LEGACY-RULE-0025|LEGACY-RULE-0026|LEGACY-RULE-0029|LEGACY-RULE-0031|LEGACY-RULE-0032|LEGACY-RULE-0075|LEGACY-RULE-0078|LEGACY-RULE-0079|LEGACY-RULE-0108|LEGACY-RULE-0109|LEGACY-RULE-0110|LEGACY-RULE-0144|LEGACY-RULE-0147|LEGACY-RULE-0148|LEGACY-RULE-0189|LEGACY-RULE-0190|LEGACY-RULE-0261|LEGACY-RULE-0262|LEGACY-RULE-0263|LEGACY-RULE-0268|LEGACY-RULE-0269|LEGACY-RULE-0281|LEGACY-RULE-0282,SRV2-NEW-0092|SRV2-NEW-0094|SRV2-NEW-0096|SRV2-NEW-0099,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000143,LEGACY-RULE-0004|LEGACY-RULE-0005|LEGACY-RULE-0006|LEGACY-RULE-0015|LEGACY-RULE-0016|LEGACY-RULE-0025|LEGACY-RULE-0026|LEGACY-RULE-0029|LEGACY-RULE-0031|LEGACY-RULE-0032|LEGACY-RULE-0075|LEGACY-RULE-0078|LEGACY-RULE-0079|LEGACY-RULE-0108|LEGACY-RULE-0109|LEGACY-RULE-0110|LEGACY-RULE-0144|LEGACY-RULE-0147|LEGACY-RULE-0148|LEGACY-RULE-0189|LEGACY-RULE-0190|LEGACY-RULE-0261|LEGACY-RULE-0262|LEGACY-RULE-0263|LEGACY-RULE-0268|LEGACY-RULE-0269|LEGACY-RULE-0281|LEGACY-RULE-0282,SRV2-NEW-0001|SRV2-NEW-0003|SRV2-NEW-0005|SRV2-NEW-0007,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000144,LEGACY-RULE-0004|LEGACY-RULE-0005|LEGACY-RULE-0006|LEGACY-RULE-0015|LEGACY-RULE-0016|LEGACY-RULE-0025|LEGACY-RULE-0026|LEGACY-RULE-0029|LEGACY-RULE-0031|LEGACY-RULE-0032|LEGACY-RULE-0075|LEGACY-RULE-0078|LEGACY-RULE-0079|LEGACY-RULE-0108|LEGACY-RULE-0109|LEGACY-RULE-0110|LEGACY-RULE-0144|LEGACY-RULE-0147|LEGACY-RULE-0148|LEGACY-RULE-0189|LEGACY-RULE-0190|LEGACY-RULE-0261|LEGACY-RULE-0262|LEGACY-RULE-0263|LEGACY-RULE-0268|LEGACY-RULE-0269|LEGACY-RULE-0281|LEGACY-RULE-0282,SRV2-NEW-0001|SRV2-NEW-0003|SRV2-NEW-0005|SRV2-NEW-0007,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000145,LEGACY-RULE-0004|LEGACY-RULE-0006|LEGACY-RULE-0029|LEGACY-RULE-0037|LEGACY-RULE-0038|LEGACY-RULE-0044|LEGACY-RULE-0045|LEGACY-RULE-0066|LEGACY-RULE-0067|LEGACY-RULE-0075|LEGACY-RULE-0076|LEGACY-RULE-0077|LEGACY-RULE-0091|LEGACY-RULE-0092|LEGACY-RULE-0108|LEGACY-RULE-0111|LEGACY-RULE-0112|LEGACY-RULE-0142|LEGACY-RULE-0143|LEGACY-RULE-0144|LEGACY-RULE-0145|LEGACY-RULE-0146|LEGACY-RULE-0155|LEGACY-RULE-0156|LEGACY-RULE-0157|LEGACY-RULE-0158|LEGACY-RULE-0160|LEGACY-RULE-0161|LEGACY-RULE-0164|LEGACY-RULE-0165|LEGACY-RULE-0185|LEGACY-RULE-0186|LEGACY-RULE-0250|LEGACY-RULE-0251|LEGACY-RULE-0261|LEGACY-RULE-0264|LEGACY-RULE-0265|LEGACY-RULE-0270|LEGACY-RULE-0271|LEGACY-RULE-0272|LEGACY-RULE-0273,SRV2-NEW-0049|SRV2-NEW-0054|SRV2-NEW-0056,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000146,LEGACY-RULE-0001|LEGACY-RULE-0037|LEGACY-RULE-0038|LEGACY-RULE-0044|LEGACY-RULE-0045|LEGACY-RULE-0066|LEGACY-RULE-0067|LEGACY-RULE-0076|LEGACY-RULE-0077|LEGACY-RULE-0091|LEGACY-RULE-0092|LEGACY-RULE-0111|LEGACY-RULE-0112|LEGACY-RULE-0142|LEGACY-RULE-0143|LEGACY-RULE-0145|LEGACY-RULE-0146|LEGACY-RULE-0155|LEGACY-RULE-0156|LEGACY-RULE-0157|LEGACY-RULE-0158|LEGACY-RULE-0160|LEGACY-RULE-0161|LEGACY-RULE-0164|LEGACY-RULE-0165|LEGACY-RULE-0185|LEGACY-RULE-0186|LEGACY-RULE-0223|LEGACY-RULE-0250|LEGACY-RULE-0251|LEGACY-RULE-0264|LEGACY-RULE-0265|LEGACY-RULE-0270|LEGACY-RULE-0271|LEGACY-RULE-0272|LEGACY-RULE-0273,SRV2-NEW-0010|SRV2-NEW-0018|SRV2-NEW-0019,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000147,LEGACY-RULE-0008|LEGACY-RULE-0037|LEGACY-RULE-0038|LEGACY-RULE-0044|LEGACY-RULE-0045|LEGACY-RULE-0066|LEGACY-RULE-0067|LEGACY-RULE-0076|LEGACY-RULE-0077|LEGACY-RULE-0091|LEGACY-RULE-0092|LEGACY-RULE-0111|LEGACY-RULE-0112|LEGACY-RULE-0115|LEGACY-RULE-0142|LEGACY-RULE-0143|LEGACY-RULE-0145|LEGACY-RULE-0146|LEGACY-RULE-0154|LEGACY-RULE-0155|LEGACY-RULE-0156|LEGACY-RULE-0157|LEGACY-RULE-0158|LEGACY-RULE-0160|LEGACY-RULE-0161|LEGACY-RULE-0164|LEGACY-RULE-0165|LEGACY-RULE-0185|LEGACY-RULE-0186|LEGACY-RULE-0191|LEGACY-RULE-0208|LEGACY-RULE-0250|LEGACY-RULE-0251|LEGACY-RULE-0264|LEGACY-RULE-0265|LEGACY-RULE-0270|LEGACY-RULE-0271|LEGACY-RULE-0272|LEGACY-RULE-0273,SRV2-NEW-0054|SRV2-NEW-0056|SRV2-NEW-0062,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000148,LEGACY-RULE-0008|LEGACY-RULE-0009|LEGACY-RULE-0010|LEGACY-RULE-0013|LEGACY-RULE-0014|LEGACY-RULE-0018|LEGACY-RULE-0019|LEGACY-RULE-0021|LEGACY-RULE-0022|LEGACY-RULE-0053|LEGACY-RULE-0054|LEGACY-RULE-0058|LEGACY-RULE-0059|LEGACY-RULE-0115|LEGACY-RULE-0125|LEGACY-RULE-0126|LEGACY-RULE-0154|LEGACY-RULE-0191|LEGACY-RULE-0208,SRV2-NEW-0069|SRV2-NEW-0070|SRV2-NEW-0071|SRV2-NEW-0073|SRV2-NEW-0078,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000149,LEGACY-RULE-0035|LEGACY-RULE-0036|LEGACY-RULE-0039|LEGACY-RULE-0042|LEGACY-RULE-0043|LEGACY-RULE-0046|LEGACY-RULE-0047|LEGACY-RULE-0048|LEGACY-RULE-0060|LEGACY-RULE-0061|LEGACY-RULE-0064|LEGACY-RULE-0065|LEGACY-RULE-0073|LEGACY-RULE-0074|LEGACY-RULE-0082|LEGACY-RULE-0085|LEGACY-RULE-0086|LEGACY-RULE-0089|LEGACY-RULE-0090|LEGACY-RULE-0098|LEGACY-RULE-0099|LEGACY-RULE-0100|LEGACY-RULE-0101|LEGACY-RULE-0104|LEGACY-RULE-0105|LEGACY-RULE-0113|LEGACY-RULE-0114|LEGACY-RULE-0120|LEGACY-RULE-0121|LEGACY-RULE-0122|LEGACY-RULE-0127|LEGACY-RULE-0128|LEGACY-RULE-0129|LEGACY-RULE-0130|LEGACY-RULE-0138|LEGACY-RULE-0139|LEGACY-RULE-0168|LEGACY-RULE-0169|LEGACY-RULE-0172|LEGACY-RULE-0173|LEGACY-RULE-0181|LEGACY-RULE-0182|LEGACY-RULE-0183|LEGACY-RULE-0184|LEGACY-RULE-0202|LEGACY-RULE-0203|LEGACY-RULE-0209|LEGACY-RULE-0210|LEGACY-RULE-0211|LEGACY-RULE-0212|LEGACY-RULE-0234|LEGACY-RULE-0235|LEGACY-RULE-0256|LEGACY-RULE-0257|LEGACY-RULE-0258|LEGACY-RULE-0279|LEGACY-RULE-0280,SRV2-NEW-0072|SRV2-NEW-0080|SRV2-NEW-0082,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000150,LEGACY-RULE-0008|LEGACY-RULE-0009|LEGACY-RULE-0010|LEGACY-RULE-0013|LEGACY-RULE-0014|LEGACY-RULE-0018|LEGACY-RULE-0019|LEGACY-RULE-0021|LEGACY-RULE-0022|LEGACY-RULE-0040|LEGACY-RULE-0041|LEGACY-RULE-0049|LEGACY-RULE-0050|LEGACY-RULE-0051|LEGACY-RULE-0052|LEGACY-RULE-0053|LEGACY-RULE-0054|LEGACY-RULE-0058|LEGACY-RULE-0059|LEGACY-RULE-0083|LEGACY-RULE-0084|LEGACY-RULE-0115|LEGACY-RULE-0123|LEGACY-RULE-0124|LEGACY-RULE-0154|LEGACY-RULE-0166|LEGACY-RULE-0167|LEGACY-RULE-0191|LEGACY-RULE-0206|LEGACY-RULE-0207|LEGACY-RULE-0208|LEGACY-RULE-0225|LEGACY-RULE-0226|LEGACY-RULE-0238|LEGACY-RULE-0239|LEGACY-RULE-0259|LEGACY-RULE-0260|LEGACY-RULE-0277|LEGACY-RULE-0278,SRV2-NEW-0071|SRV2-NEW-0073|SRV2-NEW-0074|SRV2-NEW-0076|SRV2-NEW-0078,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
NEX-000151,LEGACY-RULE-0003|LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016|LEGACY-RULE-0027|LEGACY-RULE-0028|LEGACY-RULE-0055|LEGACY-RULE-0056|LEGACY-RULE-0140|LEGACY-RULE-0141|LEGACY-RULE-0149|LEGACY-RULE-0187|LEGACY-RULE-0188|LEGACY-RULE-0195|LEGACY-RULE-0196|LEGACY-RULE-0204|LEGACY-RULE-0205|LEGACY-RULE-0215|LEGACY-RULE-0227|LEGACY-RULE-0228|LEGACY-RULE-0236|LEGACY-RULE-0237|LEGACY-RULE-0240|LEGACY-RULE-0241|LEGACY-RULE-0254|LEGACY-RULE-0255,SRV2-NEW-0002|SRV2-NEW-0004|SRV2-NEW-0006|SRV2-NEW-0007,NO,YES,YES,movement_pattern 사람 검수 완료값과 body-area 기반 bridge rule입니다. 외부 도메인 검수 전에는 운영 활성화하지 않습니다.
