record_type,catalog_version_code,stable_code,representative_exercise_id,name_ko,name_en,training_type_code,body_focus_code,primary_movement_pattern_code,difficulty_code,difficulty_status,timing_mode_code,default_seconds_per_rep,default_work_seconds,default_rest_seconds,default_transition_seconds,equipment_codes,location_codes,primary_body_area_codes,secondary_body_area_codes,recovery_eligible,instruction_summary_ko,form_cues_ko,instruction_content_version,review_status_code,source_track,source_identity,production_eligible,allowed_experience_level_codes,fitt_template_ids_by_experience,fitt_mapping_exception_code,fitt_mapping_note,mapping_source_exercise_id,v1_exercise_ids,artifact_review_status_code,review_required,source_catalog_version_code,v1_exercise_id,v1_exercise_name_ko,v1_name_en,v1_source_name_en,v1_training_type_code,v1_body_focus_code,v1_primary_body_area_codes,v1_secondary_body_area_codes,v1_target_body_area_codes,v1_timing_mode_code,v1_default_sets,v1_default_reps,v1_default_work_seconds,v1_default_rest_seconds,v1_default_transition_seconds,v1_intensity_level,exercise_stable_code,source_review_status_code,alias_only
EXERCISE,exercise-catalog-v2.0.2-draft,rear_deltoid_stretch_mobility_stretch_bodyweight,REX-000053,후면 어깨 스트레칭,rear deltoid stretch,MOBILITY,MOBILITY,MOBILITY_STRETCH,BEGINNER,APPROVED,DURATION,,30,30,15,"[""BODYWEIGHT""]","[""HOME"",""GYM""]","[""SHOULDER""]","[""UPPER_BACK""]",true,후면 어깨 스트레칭 운동은 어깨 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0669,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000075,"[""NEX-000075""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,reverse_calf_raise_isolation_resistance_band,REX-000054,리버스 카프 레이즈,band single leg reverse calf raise,STRENGTH,CALVES,ISOLATION,BEGINNER,APPROVED,REPS,4,,90,15,"[""RESISTANCE_BAND""]","[""HOME"",""GYM""]","[""ANKLE_FOOT""]","[""KNEE""]",false,리버스 카프 레이즈 운동은 다른 부위의 움직임을 줄이고 종아리를 집중해 사용하는 운동입니다.,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1000,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-ISOLATION-STRENGTH-INTERMEDIATE-V1"",""BEGINNER"":""FITT-ISOLATION-STRENGTH-V1""}",NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,NEX-000085,"[""NEX-000085"",""NEX-000103""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,reverse_wrist_curl_isolation_barbell,REX-000055,리버스 리스트 컬,barbell reverse wrist curl,STRENGTH,FOREARMS,ISOLATION,BEGINNER,APPROVED,REPS,4,,90,15,"[""BARBELL""]","[""GYM""]","[""WRIST_HAND""]","[""ELBOW""]",false,리버스 리스트 컬 운동은 다른 부위의 움직임을 줄이고 팔뚝을 집중해 사용하는 운동입니다.,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0082,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-ISOLATION-STRENGTH-INTERMEDIATE-V1"",""BEGINNER"":""FITT-ISOLATION-STRENGTH-V1""}",NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,NEX-000006,"[""NEX-000006"",""NEX-000045"",""NEX-000052"",""NEX-000100""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,roller_back_stretch_mobility_stretch_foam_roller,REX-000073,롤러 등 스트레칭,roller back stretch,MOBILITY,MOBILITY,MOBILITY_STRETCH,BEGINNER,APPROVED,DURATION,,30,30,15,"[""FOAM_ROLLER""]","[""HOME"",""GYM""]","[""UPPER_BACK""]","[""LOWER_BACK""]",true,롤러 등 스트레칭 운동은 상부 등 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,2208,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000147,"[""NEX-000147""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,roller_hip_stretch_mobility_stretch_foam_roller,REX-000074,롤러 둔근 스트레칭,roller hip stretch,MOBILITY,MOBILITY,MOBILITY_STRETCH,BEGINNER,APPROVED,DURATION,,30,30,15,"[""FOAM_ROLLER""]","[""HOME"",""GYM""]","[""HIP""]","[""LOWER_BACK""]",true,롤러 둔근 스트레칭 운동은 고관절 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,2202,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000145,"[""NEX-000145""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,rotation_variant_core_brace_cable_machine,REX-000075,회전형 크런치,Cable Woodchoppers,STRENGTH,CORE,CORE_BRACE,INTERMEDIATE,APPROVED,DURATION,,30,90,15,"[""CABLE_MACHINE""]","[""GYM""]","[""ABDOMEN""]","[""LOWER_BACK"",""SHOULDER""]",false,회전형 크런치 운동은 몸통을 유지하며 몸통 주변에 힘을 쓰는 운동입니다.,"[""안내된 시작 자세를 안정적으로 잡는다."",""배 주변에 가볍게 힘을 주고 숨을 쉰다."",""몸통이 흔들리지 않는 범위에서 팔이나 다리를 움직인다."",""천천히 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,wger,145,false,"[""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-CORE-DYNAMIC-INTERMEDIATE-V1""}",NONE,동적 코어 운동에 REPS 단위 템플릿 적용.,NEX-000096,"[""NEX-000096"",""NEX-000099"",""NEX-000187""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,row_variant_horizontal_pull_cable_machine,REX-000076,로우,Seated Cable Row,STRENGTH,BACK,HORIZONTAL_PULL,BEGINNER,APPROVED,REPS,4,,90,15,"[""CABLE_MACHINE""]","[""GYM""]","[""UPPER_BACK""]","[""ELBOW"",""SHOULDER""]",false,로우 운동은 팔꿈치를 뒤로 보내며 등을 사용하는 운동입니다.,"[""가슴을 편안히 열고 손잡이나 기구를 잡는다."",""어깨를 끌어올리지 않고 팔꿈치를 뒤로 보낸다."",""손잡이를 몸 가까이 가져온 뒤 잠시 멈춘다."",""팔을 천천히 펴며 처음 위치로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,wger,1117,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-COMPOUND-PULL-INTERMEDIATE-V1"",""BEGINNER"":""FITT-COMPOUND-PULL-V1""}",NONE,다관절 저항운동 패턴 전용 복합 템플릿 적용.,NEX-000183,"[""NEX-000183"",""NEX-000184"",""NEX-000185"",""NEX-000196""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,runners_stretch_mobility_stretch_bodyweight,REX-000077,러너스 스트레칭,runners stretch,MOBILITY,MOBILITY,MOBILITY_STRETCH,BEGINNER,APPROVED,DURATION,,30,30,15,"[""BODYWEIGHT""]","[""HOME"",""GYM""]","[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",true,러너스 스트레칭 운동은 발목과 발·무릎 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1585,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000136,"[""NEX-000136""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,scapular_pull_up_vertical_pull_bodyweight_pull_up_bar,REX-000078,스캐풀라 풀업,scapular pull-up,STRENGTH,BACK,VERTICAL_PULL,INTERMEDIATE,APPROVED,REPS,4,,90,15,"[""BODYWEIGHT"",""PULL_UP_BAR""]","[""HOME"",""GYM""]","[""UPPER_BACK""]","[""SHOULDER"",""ELBOW""]",false,스캐풀라 풀업 운동은 팔꿈치를 아래로 당기며 등을 사용하는 운동입니다.,"[""손잡이를 안정적으로 잡고 몸을 준비한다."",""어깨를 내린 채 팔꿈치를 아래로 당긴다."",""조절할 수 있는 범위까지만 당긴다."",""팔을 천천히 펴며 시작 위치로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0688,false,"[""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-COMPOUND-PULL-INTERMEDIATE-V1""}",NONE,다관절 저항운동 패턴 전용 복합 템플릿 적용.,NEX-000078,"[""NEX-000078""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,seated_cable_row_horizontal_pull_cable_machine,REX-000079,시티드 케이블 로우,cable seated row,STRENGTH,BACK,HORIZONTAL_PULL,BEGINNER,APPROVED,REPS,4,,90,15,"[""CABLE_MACHINE""]","[""GYM""]","[""UPPER_BACK""]","[""SHOULDER"",""ELBOW""]",false,시티드 케이블 로우 운동은 팔꿈치를 뒤로 보내며 등을 사용하는 운동입니다.,"[""가슴을 편안히 열고 손잡이나 기구를 잡는다."",""어깨를 끌어올리지 않고 팔꿈치를 뒤로 보낸다."",""손잡이를 몸 가까이 가져온 뒤 잠시 멈춘다."",""팔을 천천히 펴며 처음 위치로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0861,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-COMPOUND-PULL-INTERMEDIATE-V1"",""BEGINNER"":""FITT-COMPOUND-PULL-V1""}",NONE,다관절 저항운동 패턴 전용 복합 템플릿 적용.,NEX-000013,"[""NEX-000013"",""NEX-000014"",""NEX-000015"",""NEX-000022"",""NEX-000024"",""NEX-000093""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,seated_calf_raise_isolation_barbell,REX-000080,시티드 카프 레이즈,barbell seated calf raise,STRENGTH,CALVES,ISOLATION,BEGINNER,APPROVED,REPS,4,,90,15,"[""BARBELL""]","[""GYM""]","[""ANKLE_FOOT""]","[""KNEE""]",false,시티드 카프 레이즈 운동은 다른 부위의 움직임을 줄이고 종아리를 집중해 사용하는 운동입니다.,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0088,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-ISOLATION-STRENGTH-INTERMEDIATE-V1"",""BEGINNER"":""FITT-ISOLATION-STRENGTH-V1""}",NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,NEX-000007,"[""NEX-000007"",""NEX-000070"",""NEX-000120"",""NEX-000153"",""NEX-000188""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,seated_calf_stretch_mobility_stretch_bodyweight,REX-000081,앉아서 종아리 스트레칭,seated calf stretch (male),MOBILITY,MOBILITY,MOBILITY_STRETCH,BEGINNER,APPROVED,DURATION,,30,30,15,"[""BODYWEIGHT""]","[""HOME"",""GYM""]","[""ANKLE_FOOT""]","[""KNEE""]",true,앉아서 종아리 스트레칭 운동은 발목과 발 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1390,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000124,"[""NEX-000124""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,seated_glute_stretch_mobility_stretch_bodyweight,REX-000082,앉아서 둔근 스트레칭,seated glute stretch,MOBILITY,MOBILITY,MOBILITY_STRETCH,BEGINNER,APPROVED,DURATION,,30,30,15,"[""BODYWEIGHT""]","[""HOME"",""GYM""]","[""HIP""]","[""KNEE""]",true,앉아서 둔근 스트레칭 운동은 고관절 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1424,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000126,"[""NEX-000126""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,seated_leg_curl_knee_flexion_machine,REX-000083,레그 컬,lever seated leg curl,STRENGTH,HAMSTRINGS,KNEE_FLEXION,BEGINNER,APPROVED,REPS,4,,90,15,"[""MACHINE""]","[""GYM""]","[""KNEE""]","[""HIP""]",false,레그 컬 운동은 다리를 굽혔다 펴며 허벅지 뒤쪽을 사용하는 운동입니다.,"[""기구에 앉아 몸과 기구의 위치를 맞춘다."",""다리를 천천히 굽힌다."",""조절할 수 있는 범위에서 잠시 멈춘다."",""천천히 다리를 되돌린다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0599,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-ISOLATION-STRENGTH-INTERMEDIATE-V1"",""BEGINNER"":""FITT-ISOLATION-STRENGTH-V1""}",NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,NEX-000065,"[""NEX-000065"",""NEX-000071"",""NEX-000081"",""NEX-000082"",""NEX-000087"",""NEX-000156"",""NEX-000180"",""NEX-000191"",""NEX-000202""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,seated_lower_back_stretch_mobility_stretch_bodyweight,REX-000084,앉아서 허리 스트레칭,seated lower back stretch,MOBILITY,MOBILITY,MOBILITY_STRETCH,BEGINNER,APPROVED,DURATION,,30,30,15,"[""BODYWEIGHT""]","[""HOME"",""GYM""]","[""LOWER_BACK""]","[""UPPER_BACK"",""ABDOMEN""]",true,앉아서 허리 스트레칭 운동은 허리 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0690,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000079,"[""NEX-000079""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,seated_piriformis_stretch_mobility_stretch_bodyweight,REX-000085,앉아서 이상근 스트레칭,seated piriformis stretch,MOBILITY,MOBILITY,MOBILITY_STRETCH,BEGINNER,APPROVED,DURATION,,30,30,15,"[""BODYWEIGHT""]","[""HOME"",""GYM""]","[""HIP""]","[""KNEE""]",true,앉아서 이상근 스트레칭 운동은 고관절 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,2567,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000157,"[""NEX-000157""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,seated_shoulder_press_vertical_push_dumbbell,REX-000086,숄더 프레스,dumbbell seated shoulder press,STRENGTH,SHOULDERS,VERTICAL_PUSH,INTERMEDIATE,APPROVED,REPS,4,,90,15,"[""DUMBBELL""]","[""HOME"",""GYM""]","[""SHOULDER""]","[""ELBOW""]",false,숄더 프레스 운동은 팔을 위로 밀어 어깨를 사용하는 운동입니다.,"[""등과 발 또는 엉덩이를 안정적으로 둔다."",""손잡이나 기구를 어깨 가까이에 준비한다."",""허리를 꺾지 않고 편한 범위에서 위로 밀어낸다."",""천천히 시작 위치로 내려온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0405,false,"[""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-COMPOUND-PUSH-INTERMEDIATE-V1""}",NONE,다관절 저항운동 패턴 전용 복합 템플릿 적용.,NEX-000043,"[""NEX-000043"",""NEX-000044"",""NEX-000055"",""NEX-000056"",""NEX-000101"",""NEX-000163"",""NEX-000198"",""NEX-000200"",""NEX-000207""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,seated_wide_angle_stretch_mobility_stretch_bodyweight,REX-000087,시티드 와이드 앵글 스트레칭,seated wide angle pose sequence,MOBILITY,MOBILITY,MOBILITY_STRETCH,BEGINNER,APPROVED,DURATION,,30,30,15,"[""BODYWEIGHT""]","[""HOME"",""GYM""]","[""HIP"",""KNEE""]",[],true,시티드 와이드 앵글 스트레칭 운동은 고관절·무릎 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1587,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000137,"[""NEX-000137""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,side_lying_quadriceps_stretch_mobility_stretch_bodyweight,REX-000088,옆으로 누워 대퇴사두근 스트레칭,lying (side) quads stretch,MOBILITY,MOBILITY,MOBILITY_STRETCH,BEGINNER,APPROVED,DURATION,,30,30,15,"[""BODYWEIGHT""]","[""HOME"",""GYM""]","[""KNEE""]","[""HIP""]",true,옆으로 누워 대퇴사두근 스트레칭 운동은 무릎 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0613,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000072,"[""NEX-000072""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,side_wrist_pull_stretch_mobility_stretch_bodyweight,REX-000089,손목 당기기 스트레칭,side wrist pull stretch,MOBILITY,MOBILITY,MOBILITY_STRETCH,BEGINNER,APPROVED,DURATION,,30,30,15,"[""BODYWEIGHT""]","[""HOME"",""GYM""]","[""WRIST_HAND""]","[""ELBOW""]",true,손목 당기기 스트레칭 운동은 손목과 손 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0721,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000084,"[""NEX-000084""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,spine_core_brace_core_brace_mat,REX-000090,버드독,네발기기 자세에서 팔 다리 들기,STRENGTH,CORE,CORE_BRACE,BEGINNER,APPROVED,DURATION,,30,90,15,"[""MAT""]","[""HOME""]","[""ABDOMEN""]","[""LOWER_BACK"",""HIP"",""SHOULDER""]",false,버드독 운동은 몸통을 유지하며 몸통 주변에 힘을 쓰는 운동입니다.,"[""안내된 시작 자세를 안정적으로 잡는다."",""배 주변에 가볍게 힘을 주고 숨을 쉰다."",""몸통이 흔들리지 않는 범위에서 팔이나 다리를 움직인다."",""천천히 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,kspo,ce0ab5a88d5e6c4243b2a910aa53ecff3aa783c716fa193711a1a6e44542b3a0,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-CORE-DYNAMIC-PER-SIDE-INTERMEDIATE-V1"",""BEGINNER"":""FITT-CORE-DYNAMIC-PER-SIDE-V1""}",NONE,좌우를 구분하는 동적 코어 운동에 REPS_PER_SIDE 단위 적용.,NEX-000179,"[""NEX-000179""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,spine_stretch_mobility_stretch_bodyweight,REX-000091,척추 스트레칭,spine stretch,MOBILITY,MOBILITY,MOBILITY_STRETCH,BEGINNER,APPROVED,DURATION,,30,30,15,"[""BODYWEIGHT""]","[""HOME"",""GYM""]","[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]",true,척추 스트레칭 운동은 상부 등·허리 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1363,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000114,"[""NEX-000114""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
