exercise_id,exercise_name_ko,body_focus_code,primary_body_area_codes,secondary_body_area_codes,proposed_body_focus_code,proposed_difficulty_code,difficulty_code,timing_mode_code,default_sets,default_reps,default_work_seconds,default_rest_seconds,default_transition_seconds,intensity_level,name_ko_status,body_focus_status,body_area_status,difficulty_status,fitt_status,name_ko_basis,body_focus_basis,body_area_basis,difficulty_basis,fitt_basis,catalog_exposure_code,canonical_exercise_id,variant_relation_code,variant_basis,reviewer,reviewed_at,name_en,equipment_code,fitt_template_id,experience_level_code,prescription_unit,min_sets,max_sets,min_reps,max_reps,min_work_seconds,max_work_seconds,default_intensity,fitt_mapping_exception_code,fitt_mapping_note,suggested_movement_pattern,current_training_type
NEX-000080,사이드 크런치(벽),CORE,"[""ABDOMEN""]","[""LOWER_BACK""]",,BEGINNER,BEGINNER,REPS,2,10,,45-60,,LIGHT_MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=abs,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 코어 기본값. 동적 코어는 횟수형, 정적 코어는 시간형으로 분리하며 통증·재활 처방이 아님; 개인별 자세·진행은 Agent가 조정.",PRIMARY,NEX-000080,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,seated side crunch (wall),BODYWEIGHT,FITT-CORE-DYNAMIC-V1,BEGINNER,REPS,2,2,8,12,,,LIGHT_MODERATE,NONE,동적 코어 운동에 REPS 단위 템플릿 적용.,CORE,STRENGTH
NEX-000081,인버스 레그 컬(바닥),HAMSTRINGS,"[""KNEE""]","[""HIP""]",,BEGINNER,BEGINNER,REPS,2,12,,60-90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=hamstrings,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 고립 기본값. 장비가 아니라 운동 특성으로 구분하며, 초급은 2세트·10–15회에서 기본 12회, 중급은 2–3세트·10–15회에서 기본 3세트·12회를 사용한다.",PRIMARY,NEX-000081,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,self assisted inverse leg curl (on floor),BODYWEIGHT,FITT-ISOLATION-STRENGTH-V1,BEGINNER,REPS,2,2,10,15,,,MODERATE,NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,HINGE,STRENGTH
NEX-000082,인버스 레그 컬,HAMSTRINGS,"[""KNEE""]","[""HIP""]",,BEGINNER,BEGINNER,REPS,2,12,,60-90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=hamstrings,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 고립 기본값. 장비가 아니라 운동 특성으로 구분하며, 초급은 2세트·10–15회에서 기본 12회, 중급은 2–3세트·10–15회에서 기본 3세트·12회를 사용한다.",PRIMARY,NEX-000082,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,self assisted inverse leg curl,BODYWEIGHT,FITT-ISOLATION-STRENGTH-V1,BEGINNER,REPS,2,2,10,15,,,MODERATE,NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,HINGE,STRENGTH
NEX-000083,사이드 푸시 목 스트레칭,MOBILITY,"[""NECK""]","[""SHOULDER""]",,BEGINNER,BEGINNER,DURATION,2,,15,,15-30,LIGHT,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,training_type_code_candidate=MOBILITY,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 가동성 기본값. 초급·중급 모두 2회·15–30초이며, ROM과 상태에 따라 필요시 반복 횟수나 총 시간을 조정한다. 치료 또는 재활 처방이 아님.",PRIMARY,NEX-000083,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,side push neck stretch,BODYWEIGHT,FITT-MOBILITY-V1,BEGINNER,SECONDS,2,2,,,15,30,LIGHT,NONE,패턴 전용 FITT 템플릿 적용.,MOBILITY,MOBILITY
NEX-000084,사이드 리스트 풀 스트레칭,MOBILITY,"[""WRIST_HAND""]","[""ELBOW""]",,BEGINNER,BEGINNER,DURATION,2,,15,,15-30,LIGHT,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,training_type_code_candidate=MOBILITY,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 가동성 기본값. 초급·중급 모두 2회·15–30초이며, ROM과 상태에 따라 필요시 반복 횟수나 총 시간을 조정한다. 치료 또는 재활 처방이 아님.",PRIMARY,NEX-000084,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,side wrist pull stretch,BODYWEIGHT,FITT-MOBILITY-V1,BEGINNER,SECONDS,2,2,,,15,30,LIGHT,NONE,패턴 전용 FITT 템플릿 적용.,MOBILITY,MOBILITY
NEX-000085,스미스 리버스 카프 레이즈,CALVES,"[""ANKLE_FOOT""]","[""KNEE""]",,INTERMEDIATE,INTERMEDIATE,REPS,2,12,,60-90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=calves,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,"Codex-assisted review: requires baseline form, load/posture control, or free-weight coordination.","운동 전공 검수 반영 고립 기본값. 장비가 아니라 운동 특성으로 구분하며, 초급은 2세트·10–15회에서 기본 12회, 중급은 2–3세트·10–15회에서 기본 3세트·12회를 사용한다.",PRIMARY,NEX-000085,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,smith reverse calf raises,MACHINE,FITT-ISOLATION-STRENGTH-V1,BEGINNER,REPS,2,2,10,15,,,MODERATE,NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,SQUAT,STRENGTH
NEX-000086,레터럴 스트레칭,MOBILITY,"[""UPPER_BACK""]","[""LOWER_BACK"",""ABDOMEN""]",,BEGINNER,BEGINNER,DURATION,2,,15,,15-30,LIGHT,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,training_type_code_candidate=MOBILITY,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 가동성 기본값. 초급·중급 모두 2회·15–30초이며, ROM과 상태에 따라 필요시 반복 횟수나 총 시간을 조정한다. 치료 또는 재활 처방이 아님.",PRIMARY,NEX-000086,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,standing lateral stretch,BODYWEIGHT,FITT-MOBILITY-V1,BEGINNER,SECONDS,2,2,,,15,30,LIGHT,NONE,패턴 전용 FITT 템플릿 적용.,MOBILITY,MOBILITY
NEX-000087,싱글 레그 컬,HAMSTRINGS,"[""KNEE""]","[""HIP""]",,INTERMEDIATE,INTERMEDIATE,REPS,2,12,,60-90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=hamstrings,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,"Codex-assisted review: requires baseline form, load/posture control, or free-weight coordination.","운동 전공 검수 반영 고립 기본값. 장비가 아니라 운동 특성으로 구분하며, 초급은 2세트·10–15회에서 기본 12회, 중급은 2–3세트·10–15회에서 기본 3세트·12회를 사용한다.",PRIMARY,NEX-000087,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,standing single leg curl,BODYWEIGHT,FITT-ISOLATION-STRENGTH-V1,BEGINNER,REPS,2,2,10,15,,,MODERATE,NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,HINGE,STRENGTH
NEX-000088,서스펜디드 리버스 크런치,CORE,"[""ABDOMEN""]","[""LOWER_BACK""]",,INTERMEDIATE,INTERMEDIATE,REPS,2,10,,45-60,,LIGHT_MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=abs,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,"Codex-assisted review: requires baseline form, load/posture control, or free-weight coordination.","운동 전공 검수 반영 코어 기본값. 동적 코어는 횟수형, 정적 코어는 시간형으로 분리하며 통증·재활 처방이 아님; 개인별 자세·진행은 Agent가 조정.",PRIMARY,NEX-000088,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,suspended reverse crunch,BODYWEIGHT|SUSPENSION_STRAPS,FITT-CORE-DYNAMIC-V1,BEGINNER,REPS,2,2,8,12,,,LIGHT_MODERATE,NONE,동적 코어 운동에 REPS 단위 템플릿 적용.,CORE,STRENGTH
NEX-000089,삼두 스트레칭,MOBILITY,"[""ELBOW""]","[""SHOULDER"",""WRIST_HAND""]",,BEGINNER,BEGINNER,DURATION,2,,15,,15-30,LIGHT,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,training_type_code_candidate=MOBILITY,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 가동성 기본값. 초급·중급 모두 2회·15–30초이며, ROM과 상태에 따라 필요시 반복 횟수나 총 시간을 조정한다. 치료 또는 재활 처방이 아님.",PRIMARY,NEX-000089,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,triceps stretch,BODYWEIGHT,FITT-MOBILITY-V1,BEGINNER,SECONDS,2,2,,,15,30,LIGHT,NONE,패턴 전용 FITT 템플릿 적용.,MOBILITY,MOBILITY
NEX-000090,중량 러시안 트위스트(레그 업),CORE,"[""ABDOMEN""]","[""LOWER_BACK""]",,INTERMEDIATE,INTERMEDIATE,REPS,2,10,,45-60,,LIGHT_MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=abs,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,"Codex-assisted review: requires baseline form, load/posture control, or free-weight coordination; classify at the highest allowed service difficulty.","운동 전공 검수 반영 코어 기본값. 동적 코어는 횟수형, 정적 코어는 시간형으로 분리하며 통증·재활 처방이 아님; 개인별 자세·진행은 Agent가 조정.",PRIMARY,NEX-000090,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,weighted russian twist (legs up),HOUSEHOLD_WEIGHT,FITT-CORE-DYNAMIC-V1,BEGINNER,REPS,2,2,8,12,,,LIGHT_MODERATE,NONE,동적 코어 운동에 REPS 단위 템플릿 적용.,CORE,STRENGTH
NEX-000091,중량 러시안 트위스트(바닥 터치),CORE,"[""ABDOMEN""]","[""LOWER_BACK""]",,INTERMEDIATE,INTERMEDIATE,REPS,2,10,,45-60,,LIGHT_MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=abs,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,"Codex-assisted review: requires baseline form, load/posture control, or free-weight coordination.","운동 전공 검수 반영 코어 기본값. 동적 코어는 횟수형, 정적 코어는 시간형으로 분리하며 통증·재활 처방이 아님; 개인별 자세·진행은 Agent가 조정.",PRIMARY,NEX-000091,NONE,Canonical floor-touch range-of-motion record for the weighted Russian twist pair.,codex-assisted-review,2026-08-24T12:36:10+09:00,weighted russian twist,HOUSEHOLD_WEIGHT,FITT-CORE-DYNAMIC-V1,BEGINNER,REPS,2,2,8,12,,,LIGHT_MODERATE,NONE,동적 코어 운동에 REPS 단위 템플릿 적용.,CORE,STRENGTH
NEX-000092,중량 스탠딩 손 스퀴즈,FOREARMS,"[""WRIST_HAND""]","[""ELBOW""]",,BEGINNER,BEGINNER,REPS,2,12,,60-90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=forearms,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 고립 기본값. 장비가 아니라 운동 특성으로 구분하며, 초급은 2세트·10–15회에서 기본 12회, 중급은 2–3세트·10–15회에서 기본 3세트·12회를 사용한다.",PRIMARY,NEX-000092,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,weighted standing hand squeeze,HOUSEHOLD_WEIGHT,FITT-ISOLATION-STRENGTH-V1,BEGINNER,REPS,2,2,10,15,,,MODERATE,NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,PULL,STRENGTH
NEX-000093,케이블 시티드 로우,BACK,"[""UPPER_BACK""]","[""SHOULDER"",""ELBOW""]",,BEGINNER,BEGINNER,REPS,2,10,,90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=upper-back,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 기본값. 초급은 2–3세트·8–12회 범위에서 기본 2세트·10회, 중급은 2–3세트·8–12회 범위에서 기본 3세트·10회를 사용한다. 개인별 부하·진행은 Agent가 결정.",PRIMARY,NEX-000093,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,cable seated row,CABLE_MACHINE,FITT-COMPOUND-PULL-V1,BEGINNER,REPS,2,3,8,12,,,MODERATE,NONE,다관절 저항운동 패턴 전용 복합 템플릿 적용.,PULL,STRENGTH
NEX-000094,리버스 크런치,CORE,"[""ABDOMEN""]","[""LOWER_BACK""]",,BEGINNER,BEGINNER,REPS,2,10,,45-60,,LIGHT_MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=abs,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 코어 기본값. 동적 코어는 횟수형, 정적 코어는 시간형으로 분리하며 통증·재활 처방이 아님; 개인별 자세·진행은 Agent가 조정.",PRIMARY,NEX-000094,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,reverse crunch,BODYWEIGHT,FITT-CORE-DYNAMIC-V1,BEGINNER,REPS,2,2,8,12,,,LIGHT_MODERATE,NONE,동적 코어 운동에 REPS 단위 템플릿 적용.,CORE,STRENGTH
NEX-000095,케이블 리버스 크런치,CORE,"[""ABDOMEN""]","[""LOWER_BACK""]",,INTERMEDIATE,INTERMEDIATE,REPS,2,10,,45-60,,LIGHT_MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=abs,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,"Codex-assisted review: requires baseline form, load/posture control, or free-weight coordination.","운동 전공 검수 반영 코어 기본값. 동적 코어는 횟수형, 정적 코어는 시간형으로 분리하며 통증·재활 처방이 아님; 개인별 자세·진행은 Agent가 조정.",PRIMARY,NEX-000095,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,cable reverse crunch,CABLE_MACHINE,FITT-CORE-DYNAMIC-V1,BEGINNER,REPS,2,2,8,12,,,LIGHT_MODERATE,NONE,동적 코어 운동에 REPS 단위 템플릿 적용.,CORE,STRENGTH
NEX-000096,밴드 바이시클 크런치,CORE,"[""ABDOMEN""]","[""LOWER_BACK""]",,BEGINNER,BEGINNER,REPS,2,10,,45-60,,LIGHT_MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=abs,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 코어 기본값. 동적 코어는 횟수형, 정적 코어는 시간형으로 분리하며 통증·재활 처방이 아님; 개인별 자세·진행은 Agent가 조정.",PRIMARY,NEX-000096,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,band bicycle crunch,RESISTANCE_BAND,FITT-CORE-DYNAMIC-V1,BEGINNER,REPS,2,2,8,12,,,LIGHT_MODERATE,NONE,동적 코어 운동에 REPS 단위 템플릿 적용.,CORE,STRENGTH
NEX-000097,밴드 프론트 레터럴 레이즈,SHOULDERS,"[""SHOULDER""]","[""ELBOW""]",,BEGINNER,BEGINNER,REPS,2,12,,60-90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=delts,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 고립 기본값. 장비가 아니라 운동 특성으로 구분하며, 초급은 2세트·10–15회에서 기본 12회, 중급은 2–3세트·10–15회에서 기본 3세트·12회를 사용한다.",PRIMARY,NEX-000097,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,band front lateral raise,RESISTANCE_BAND,FITT-ISOLATION-STRENGTH-V1,BEGINNER,REPS,2,2,10,15,,,MODERATE,NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,PUSH,STRENGTH
